CO_UNIDADE,CO_CNES,NU_CNPJ_MANTENEDORA,TP_PFPJ,NIVEL_DEP,NO_RAZAO_SOCIAL,NO_FANTASIA,NO_LOGRADOURO,NU_ENDERECO,NO_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_CPF,NU_CNPJ,CO_ATIVIDADE,CO_CLIENTELA,TP_UNIDADE,CO_ESTADO_GESTOR,CO_MUNICIPIO_GESTOR,TP_ESTAB_SEMPRE_ABERTO,CO_TIPO_UNIDADE,NO_FANTASIA_ABREV,TP_GESTAO,competencia,LATITUDE,LONGITUDE,ano,mes
3550309610286,9610286,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE EMILIA,RUA EMILIA MARENGO,537,541,VILA REGENTE FEIJO,3336000,"",61549259007355,4,1,43,35,355030,N,"","",M,2018-12-01,-23.5530623,-46.56198999999999,2018,12
3550309610324,9610324,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE TEODORO,RUA TEODORO SAMPAIO,612,"",PINHEIROS,5406000,"",61549259006626,4,1,43,35,355030,N,"","",M,2018-12-01,-23.5568371,-46.6765511,2018,12
3550309610324,9610324,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE TEODORO,RUA TEODORO SAMPAIO,612,"",PINHEIROS,5406000,"",61549259006626,4,1,43,35,355030,N,"","",M,2018-12-01,-23.5568371,-46.6765511,2018,12
3550309610332,9610332,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE VERBO DIVINO,RUA PROFESSOR MANOELITO DE ORNELLAS,56,ESQ R VERBO DIVINO,CHACARA SANTO ANTONI,4719040,"",61549259007940,4,1,43,35,355030,N,"","",M,2018-12-01,-23.6314531,-46.71047919999999,2018,12
3550309610332,9610332,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE VERBO DIVINO,RUA PROFESSOR MANOELITO DE ORNELLAS,56,ESQ R VERBO DIVINO,CHACARA SANTO ANTONI,4719040,"",61549259007940,4,1,43,35,355030,N,"","",M,2018-12-01,-23.6314531,-46.71047919999999,2018,12
3550309687084,9687084,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE NHAMBIQUARAS,ALAMEDA NHAMBIQUARAS,393,"",MOEMA,4090000,"",61549259002639,3,3,43,35,355030,N,"","",M,2018-12-01,-23.6036921,-46.6559941,2018,12
3550309687017,9687017,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE MOEMA,ALAMEDA DOS ARAPANES,1179,"",MOEMA,4524002,"",61549259000776,3,3,43,35,355030,N,"","",M,2018-12-01,-23.6073632,-46.6674566,2018,12
3550309687017,9687017,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE MOEMA,ALAMEDA DOS ARAPANES,1179,"",MOEMA,4524002,"",61549259000776,3,3,43,35,355030,N,"","",M,2018-12-01,-23.6073632,-46.6674566,2018,12
3550309687017,9687017,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE MOEMA,ALAMEDA DOS ARAPANES,1179,"",MOEMA,4524002,"",61549259000776,3,3,43,35,355030,N,"","",M,2018-12-01,-23.6073632,-46.6674566,2018,12
3550309687122,9687122,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE XV DE NOVEMBRO,RUA QUINZE DE NOVEMBRO,65,"",CENTRO,1013001,"",61549259000261,3,3,43,35,355030,N,"","",M,2018-12-01,-23.5484772,-46.6339562,2018,12
3550309687122,9687122,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE XV DE NOVEMBRO,RUA QUINZE DE NOVEMBRO,65,"",CENTRO,1013001,"",61549259000261,3,3,43,35,355030,N,"","",M,2018-12-01,-23.5484772,-46.6339562,2018,12
3550309602410,9602410,"",3,1,RAIA DROGASIL SA,RAIA MOOCA C,R JUVENTUS,422,"",PARQUE DA MOOCA,3124020,"",61585865165070,4,1,43,35,355030,N,"","",M,2018-12-01,-23.5709407,-46.5909372,2018,12
3550309602410,9602410,"",3,1,RAIA DROGASIL SA,RAIA MOOCA C,R JUVENTUS,422,"",PARQUE DA MOOCA,3124020,"",61585865165070,4,1,43,35,355030,N,"","",M,2018-12-01,-23.5709407,-46.5909372,2018,12
3550309677836,9677836,"",3,1,EMPREENDIMENTOS PAGUE MENOS LTDA,FARMACIAS PAGUE MENOS LAPA,RUA DOZE DE OUTUBRO,387,"",LAPA,5073001,"",6626253020934,4,3,43,35,355030,N,"","",M,2018-12-01,-23.5214776,-46.7046535,2018,12
3550309677836,9677836,"",3,1,EMPREENDIMENTOS PAGUE MENOS LTDA,FARMACIAS PAGUE MENOS LAPA,RUA DOZE DE OUTUBRO,387,"",LAPA,5073001,"",6626253020934,4,3,43,35,355030,N,"","",M,2018-12-01,-23.5214776,-46.7046535,2018,12
3550309602100,9602100,"",3,1,RAIA DROGASIL S A,DROGASIL CAMPOS ELISEOS 1,AL BARAO DE LIMEIRA,1087,1097 E 1101,CAMPOS ELISEOS,1202003,"",61585865126252,4,1,43,35,355030,N,"","",M,2018-12-01,-23.5324268,-46.6496098,2018,12
3550309602100,9602100,"",3,1,RAIA DROGASIL S A,DROGASIL CAMPOS ELISEOS 1,AL BARAO DE LIMEIRA,1087,1097 E 1101,CAMPOS ELISEOS,1202003,"",61585865126252,4,1,43,35,355030,N,"","",M,2018-12-01,-23.5324268,-46.6496098,2018,12
3550309601406,9601406,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO PAMPLONA,RUA PAMPLONA,1613,"",JARDIM PAULISTA,1405002,"",61412110040700,4,3,43,35,355030,S,"","",M,2018-12-01,-23.5705181,-46.6600381,2018,12
3550309687114,9687114,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE SANTO AMARO,LARGO TREZE DE MAIO,170,"",SANTO AMARO,4751000,"",61549259001586,3,3,43,35,355030,N,"","",M,2018-12-01,-23.6552797,-46.7069977,2018,12
3550309601384,9601384,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO FILIAL PAULISTA II,AVENIDA PAULISTA,266,"",BELA VISTA,1310000,"",61412110089547,4,3,43,35,355030,S,"","",M,2018-12-01,-23.5692528,-46.6463774,2018,12
3550309623736,9623736,"",3,1,DROGARIA SAO PAULO,DROGARIA SAO PAULO SUMARE IV,AV SUMARE,1267,1297,PERDIZES,5016110,"",61412110094702,4,1,43,35,355030,N,"","",M,2018-12-01,-23.5403872,-46.6753308,2018,12
3550309673415,9673415,"",3,1,SOU MAIS FARMA COMERCIAL LTDA,SOU MAIS FARMA,AV PEDROSO DE MORAIS,521,"",PINHEIROS,5419000,"",26246183000113,4,1,43,35,355030,N,"","",M,2018-12-01,-23.5654792,-46.6904908,2018,12
3550309687106,9687106,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE POPULAR,PRACA DA SE,96,1 PAV E 100 104,SE,1001000,"",61549259000342,3,3,43,35,355030,N,"","",M,2018-12-01,-23.5507277,-46.6344844,2018,12
3550309687106,9687106,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE POPULAR,PRACA DA SE,96,1 PAV E 100 104,SE,1001000,"",61549259000342,3,3,43,35,355030,N,"","",M,2018-12-01,-23.5497506,-46.63417339999999,2018,12
3550309686983,9686983,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE AUGUSTA,RUA AUGUSTA,2450,"",JD PAULISTA,1412100,"",61549259001071,3,3,43,35,355030,N,"","",M,2018-12-01,-23.5627457,-46.66524829999999,2018,12
