CO_UNIDADE,CO_CNES,NU_CNPJ_MANTENEDORA,TP_PFPJ,NIVEL_DEP,NO_RAZAO_SOCIAL,NO_FANTASIA,NO_LOGRADOURO,NU_ENDERECO,NO_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_CPF,NU_CNPJ,CO_ATIVIDADE,CO_CLIENTELA,TP_UNIDADE,CO_ESTADO_GESTOR,CO_MUNICIPIO_GESTOR,TP_ESTAB_SEMPRE_ABERTO,CO_TIPO_UNIDADE,NO_FANTASIA_ABREV,TP_GESTAO,competencia,LATITUDE,LONGITUDE,ano,mes
3550300308676,308676,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2011 PINHEIROS,PRACA DOS OMAGUAS,116,"",PINHEIROS,5419020,"",61412110093730,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5619326,-46.6923441,2021,12
3550300400068,400068,"",3,1,RAIA DROGASIL S A,DROGASIL SP JD AEROPORTO 1,PEDRO BUENO,1641,1643,JABAQUARA,4342011,"",61585865186662,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6389208,-46.6581437,2021,12
3550309687106,9687106,"",3,1,RAIA DROGASIL S A,DROGASIL 2996 SP SE 4,DA SE,96,100,SE,1001001,"",61585865216677,4,"",43,35,355030,N,"","",M,2021-12-01,-23.5507277,-46.6344844,2021,12
3550309687106,9687106,"",3,1,RAIA DROGASIL S A,DROGASIL 2996 SP SE 4,DA SE,96,100,SE,1001001,"",61585865216677,4,"",43,35,355030,N,"","",M,2021-12-01,-23.5497506,-46.63417339999999,2021,12
3550300147532,147532,"",3,1,RAIA DROGASIL S A,DROGA RAIA 879 SP AGUA RASA B,DO ORATORIO,1775,"",MOOCA,3117000,"",61585865174494,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5665046,-46.5877215,2021,12
3550300147532,147532,"",3,1,RAIA DROGASIL S A,DROGA RAIA 879 SP AGUA RASA B,DO ORATORIO,1775,"",MOOCA,3117000,"",61585865174494,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5665046,-46.5877215,2021,12
3550300795283,795283,"",3,1,RAIA DROGASIL S A,DROGASIL SP PIRITUBA 1,AVENIDA BENEDITO ANDRADE,80,"",JARDIM SAO JOSE PI,2936000,"",61585865015345,4,3,43,35,355030,N,"","",M,2021-12-01,-23.4882009,-46.7198427,2021,12
3550309601376,9601376,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 341 MOEMA II,AVENIDA MOEMA,321,331,MOEMA,4077020,"",61412110044365,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6049964,-46.657726,2021,12
3550300795291,795291,"",3,1,RAIA DROGASIL S A,DROGASIL SP PONTE RASA 1,AVENIDA SAO MIGUEL,2158,"",VILA MARIETA,3620001,"",61585865163611,4,3,43,35,355030,N,"","",M,2021-12-01,-23.511621,-46.5099139,2021,12
3550300795615,795615,"",3,1,RAIA DROGASIL S A,RAIA SP PORTAL MORUMBI A,RUA DESEMBARGADOR DALMO DO VALLE NOGUEIRA,79,"",VILA SUZANA,5641060,"",61585865067302,4,3,43,35,355030,S,"","",M,2021-12-01,-23.6157368,-46.7402746,2021,12
3550309687092,9687092,"",3,1,RAIA DROGASIL S A,DROGASIL 3011 VILA MADALENA 4,AVENIDA PEDROSO DE MORAES,1193,"",PINHEIROS,5419001,"",61585865218700,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5600382,-46.6956912,2021,12
3550309687092,9687092,"",3,1,RAIA DROGASIL S A,DROGASIL 3011 VILA MADALENA 4,AVENIDA PEDROSO DE MORAES,1193,"",PINHEIROS,5419001,"",61585865218700,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5600382,-46.6956912,2021,12
3550300861782,861782,"",3,1,RAIA DROGASIL S A,DROGASIL SP PORTAL MORUMBI 1,AVENIDA DOUTOR GUILHERME DUMONT VILARES,1078,LOJA 02 E 1082 LJ 3,VILA SUZANA,5640001,"",61585865019170,4,3,43,35,355030,S,"","",M,2021-12-01,-23.6135203,-46.7412851,2021,12
3550300884642,884642,"",3,1,RAIA DROGASIL S A,DROGASIL SP VL DAS MERCES 2,RUA NOSSA SENHORA DAS MERCES,1214,1218 A 1218 B,VILA DAS MERCES,4165011,"",61585865126503,4,3,43,35,355030,S,"","",M,2021-12-01,-23.6281746,-46.6060695,2021,12
3550300781673,781673,"",3,1,RAIA DROGASIL S A,DROGASIL SP ARTUR ALVIM 1,RUA MACIEL MONTEIRO,357,ESQ R DESEMBARGADO,VILA SANTA TEREZA Z,3566000,"",61585865159770,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5389619,-46.4903313,2021,12
3550309728570,9728570,"",3,1,SPECIAL PHARMUS COMERCIO DE MEDICAMENTOS LTDA,SPECIAL PHARMUS,RUA BRIGADEIRO GAVAO PEIXOTO,789,2 ANDAR,LAPA,5078000,"",10904428000546,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5240677,-46.7173891,2021,12
3550300803790,803790,"",3,1,RAIA DROGASIL S A,DROGASIL SP VILA MARIA 1,AVENIDA GUILHERME COTCHING,1798,"",VILA MARIA,2113014,"",61585865003339,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5144606,-46.58620140000001,2021,12
3550309746277,9746277,"",3,1,RAIA DROGASIL S A,RAIA 023 SUMAREZINHO,RUA HEITOR PENTEADO,1776,"",SUMAREZINHO,5438300,"",61585865087842,4,1,43,35,355030,S,"","",M,2021-12-01,-23.5435033,-46.6943053,2021,12
3550309719482,9719482,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 919,AV DO RIO PEQUENO,1193,1203,RIO PEQUENO,5379000,"",6626253091955,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5685735,-46.7558027,2021,12
3550309719482,9719482,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 919,AV DO RIO PEQUENO,1193,1203,RIO PEQUENO,5379000,"",6626253091955,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5685735,-46.7558027,2021,12
3550300781703,781703,"",3,1,RAIA DROGASIL S A,DROGASIL SP CIDADE LIDER 2,AVENIDA ITAQUERA,1810,1820,JARDIM MARINGA,3526000,"",61585865152768,4,3,43,35,355030,N,"","",M,2021-12-01,-23.550066,-46.507463,2021,12
3550300217328,217328,"",3,1,RAIA DROGASIL S A,DROGASIL 047 SP JAGUARE 2,LEAO MACHADO,100,LOJA P 08 2 PISO,VILA LAGEADO,5340002,"",61585865004149,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5474428,-46.7570686,2021,12
3550300217328,217328,"",3,1,RAIA DROGASIL S A,DROGASIL 047 SP JAGUARE 2,LEAO MACHADO,100,LOJA P 08 2 PISO,VILA LAGEADO,5340002,"",61585865004149,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5474428,-46.7570686,2021,12
3550300795259,795259,"",3,1,RAIA DROGASIL S A,DROGASIL P VL ESPERANCA 2,RUA ITINGUCU,165,"",VILA RE,3658010,"",61585865127810,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5231173,-46.5132181,2021,12
3550300795267,795267,"",3,1,RAIA DROGASIL S A,DROGASIL SP JAGUARA 1,AVENIDA DOS REMEDIOS,900,"",VILA SANTA EDWIGES,5107001,"",61585865200673,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5168173,-46.753345,2021,12
3550300795321,795321,"",3,1,RAIA DROGASIL S A,DROGASIL SP VILA OLIMPIA 2,AVENIDA DOUTOR CARDOSO DE MELO,510,"",VILA OLIMPIA,4548002,"",61585865135162,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6008666,-46.6790523,2021,12
3550300795607,795607,"",3,1,RAIA DROGASIL S A,RAIA SP PERDIZES D,AVENIDA SUMARE,1177,"",PERDIZES,5016110,"",61585865109919,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5396642,-46.6748228,2021,12
3550309799451,9799451,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO SUMARE II,AVENIDA SUMARE,658,"",PERDIZES,5016090,"",61412110090049,4,1,43,35,355030,N,"","",M,2021-12-01,-23.536966,-46.674565,2021,12
3550300861790,861790,"",3,1,RAIA DROGASIL S A,DROGASIL SP TUCURUVI 1,AVENIDA TUCURUVI,403,"",TUCURUVI,2305001,"",61585865003258,4,3,43,35,355030,N,"","",M,2021-12-01,-23.479621,-46.60759609999999,2021,12
3550309758534,9758534,"",3,1,RAIA DROGASIL S A,DROGASIL SP PAULISTA 4,RUA TREZE DE MAIO,1947,ARCO 109 110 PARAISO,BELA VISTA,1327900,"",61585865216758,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5705529,-46.6435248,2021,12
3550309623744,9623744,"",3,1,DROGARIA SAO PAULO,DROGARIA SAO PAULO VERGUEIRO,R VERGUEIRO,4052,"",VILA MARIANA,4102002,"",61412110093064,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5949726,-46.6281897,2021,12
3550309710736,9710736,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO VILA NOVA CACHOERINHA II,AV INAJAR DE SOUZA,3550,LOJA 2,LIMAO,2675031,"",61412110013133,4,1,43,35,355030,N,"","",M,2021-12-01,-23.4791944,-46.6729295,2021,12
3550309710868,9710868,"",3,1,RAIA DROGASIL S A,DROGASIL SP VILA MARIANA 4,AV CONSELHEIRO RODRIGUES ALVES,48,50,VILA MARIANA,4014000,"",61585865218610,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5487329,-46.659436,2021,12
3550309710868,9710868,"",3,1,RAIA DROGASIL S A,DROGASIL SP VILA MARIANA 4,AV CONSELHEIRO RODRIGUES ALVES,48,50,VILA MARIANA,4014000,"",61585865218610,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5816451,-46.6393997,2021,12
3550300147567,147567,"",3,1,RAIA DROGASIL S A,DROGASIL 802 SP MOOCA 4,RUA DO ORATORIO,982,986 990 992 996,MOOCA,3116000,"",61585865146369,4,3,43,35,355030,S,"","",M,2021-12-01,-23.5613883,-46.5930144,2021,12
3550300147567,147567,"",3,1,RAIA DROGASIL S A,DROGASIL 802 SP MOOCA 4,RUA DO ORATORIO,982,986 990 992 996,MOOCA,3116000,"",61585865146369,4,3,43,35,355030,S,"","",M,2021-12-01,-23.5613883,-46.5930144,2021,12
3550309740139,9740139,"",3,1,4BIO MEDICAMENTOS SA,4 BIO MEDICAMENTOS,RUA PEDROSO ALVARENGA,58,CONJ 2 FUNDOS,ITAIM BIBI,4531000,"",7015691000146,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5796778,-46.6712561,2021,12
3550300308730,308730,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2154 PASSO DA PATRIA,RUA PASSO DA PATRIA,1101,"",BELA ALIANCA,5085000,"",61412110102586,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5269834,-46.72867919999999,2021,12
3550300378410,378410,"",3,1,RAIA DROGASIL S A,RAIA VILA MASCOTE A,MASCOTE,427,"",VILA MASCOTE,4363000,"",61585865060480,4,3,43,35,355030,S,"","",M,2021-12-01,-23.6488336,-46.666272,2021,12
3550300378410,378410,"",3,1,RAIA DROGASIL S A,RAIA VILA MASCOTE A,MASCOTE,427,"",VILA MASCOTE,4363000,"",61585865060480,4,3,43,35,355030,S,"","",M,2021-12-01,-23.6488336,-46.666272,2021,12
3550309873309,9873309,"",3,1,RAIA DROGASIL S A,RAIA 1010 ALTO DE PINHEIROS,AV DAS NACOES UNIDAS,4777,S V L 00372 3 PISO,JD UNIVERSIDADE PINH,5477903,"",61585865201807,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5919574,-46.6915841,2021,12
3550309720049,9720049,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 225,AVENIDA PORTUGAL,526,"",BROOKLIN,4559001,"",6626253022554,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6135862,-46.6806332,2021,12
3550309720049,9720049,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 225,AVENIDA PORTUGAL,526,"",BROOKLIN,4559001,"",6626253022554,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6141741,-46.6809465,2021,12
3550309720049,9720049,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 225,AVENIDA PORTUGAL,526,"",BROOKLIN,4559001,"",6626253022554,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6135862,-46.6806332,2021,12
3550309746587,9746587,"",3,1,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS S A,EXTRAFARMA IPPJAGUARE,AVENIDA JAGUARE,1168,LOJA 1,JAGUARE,5346000,"",4899316049710,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5520647,-46.7406706,2021,12
3550300101613,101613,"",3,1,DROGARIA NORTE POPULAR LTDA,DROGARIA NORTE POPULAR,RUA WALDEMAR ORTEGA,373,"",JARDIM COMERCIAL,5885370,"",34280171000133,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6753845,-46.78351019999999,2021,12
3550300541281,541281,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 227,RUA CORONEL XAVIER DE TOLEDO,147,"",REPUBLICA,1048100,"",6626253022716,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5473484,-46.63942610000001,2021,12
3550306352820,6352820,46374500000194,3,3,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,FARMACIA MEDEX INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA,AV DR DANTE PAZZANESE,500,"",IBIRAPUERA,4012180,"","",4,3,43,35,355030,N,"","",E,2021-12-01,-23.5852918,-46.6513559,2021,12
3550309822615,9822615,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2133 PAULISTA IV,AVENIDA PAULISTA,2371,LOJA 1 E 2,BELA VISTA,1310300,"",61412110101857,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5570749,-46.6623134,2021,12
3550309822615,9822615,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2133 PAULISTA IV,AVENIDA PAULISTA,2371,LOJA 1 E 2,BELA VISTA,1310300,"",61412110101857,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5570749,-46.6623134,2021,12
3550309822577,9822577,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO ALTO DA LAPA,AVENIDA DIOGENES RIBEIRO DE LIMA,3234,3 246,ALTO DA LAPA,5083010,"",61412110097809,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5321982,-46.7190193,2021,12
3550309822569,9822569,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO ACLIMACAO II,RUA PEDRA AZUL,607,"",ACLIMACAO,4109000,"",61412110091282,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5781322,-46.6288493,2021,12
3550309758496,9758496,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP PANAMBY C,JOSE DA SILVA RIBEIRO,S/N,LOTE 8 9 10 11 20 2,VILA ANDRADE,5726130,"",61585865217720,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6252315,-46.7411746,2021,12
3550309758496,9758496,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP PANAMBY C,JOSE DA SILVA RIBEIRO,S/N,LOTE 8 9 10 11 20 2,VILA ANDRADE,5726130,"",61585865217720,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6252315,-46.7411746,2021,12
3550309799443,9799443,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO SUMARE,AVENIDA SUMARE,591,"",PERDIZES,5016090,"",61412110005386,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5336604,-46.6744762,2021,12
3550300147540,147540,"",3,1,RAIA DROGASIL S A,DROGASIL 1086 SP TATUAPE 7,CELSO GARCIA,4076,"",TATUAPE,3064000,"",61585865181431,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5359515,-46.5729477,2021,12
3550300147540,147540,"",3,1,RAIA DROGASIL S A,DROGASIL 1086 SP TATUAPE 7,CELSO GARCIA,4076,"",TATUAPE,3064000,"",61585865181431,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5359515,-46.5729477,2021,12
3550309798943,9798943,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO ALFONSO BOVERO,AVENIDA PROFESSOR ALFONSO BOVERO,566,"",PERDIZES,1254000,"",61412110008130,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5406651,-46.682292,2021,12
3550300541346,541346,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 258,GUILHERME COTCHING,1427,"",VILA MARIA,2113015,"",6626253025812,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5169482,-46.5888544,2021,12
3550300541346,541346,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 258,GUILHERME COTCHING,1427,"",VILA MARIA,2113015,"",6626253025812,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5169482,-46.5888544,2021,12
3550309965076,9965076,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP FARIA LIMA B,BRIGADEIRO FARIA LIMA 2232,2232,LOJA DD 16 DD 16A,JARDIM PAULISTANO,1489900,"",61585865224424,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5766821,-46.687342,2021,12
3550309965076,9965076,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP FARIA LIMA B,BRIGADEIRO FARIA LIMA 2232,2232,LOJA DD 16 DD 16A,JARDIM PAULISTANO,1489900,"",61585865224424,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5766821,-46.687342,2021,12
3550309758127,9758127,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE IPIRANGA,RUA SILVA BUENO,2106,"",IPIRANGA,4208002,"",61549259004178,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5971211,-46.6009198,2021,12
3550309798978,9798978,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO CAMPO LIMPO III,AVENIDA CARLOS LACERDA,30,"",VILA PIRAJUSSARA,5789000,"",61412110092335,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6341364,-46.7750844,2021,12
3550309799346,9799346,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO PAULISTA MASP,AV PAULISTA,1754,LOJA B,BELA VISTA,1310200,"",61412110084669,4,1,43,35,355030,S,"","",M,2021-12-01,-23.5601429,-46.6569998,2021,12
3550309822658,9822658,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2090 AV SAO JOAO,AVENIDA IPIRANGA,855,"",REPUBLICA,1039000,"",61412110096675,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5421153,-46.6403022,2021,12
3550309822658,9822658,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2090 AV SAO JOAO,AVENIDA IPIRANGA,855,"",REPUBLICA,1039000,"",61412110096675,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5421153,-46.6403022,2021,12
3550309799230,9799230,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO HEITOR PENTEADO,RUA HEITOR PENTEADO,1814,LOJAS 3 E 4,PERDIZES,5438300,"",61412110009616,4,1,43,35,355030,S,"","",M,2021-12-01,-23.5433126,-46.6944791,2021,12
3550300409278,409278,"",3,1,RAIA DROGASIL S A,DROGASIL SP SAO LUCAS 1,DO ORATORIO,1838,"",VILA INDEPENDENCIA,3220000,"",61585865177248,4,3,43,35,355030,N,"","",M,2021-12-01,-23.591014,-46.5513605,2021,12
3550300409278,409278,"",3,1,RAIA DROGASIL S A,DROGASIL SP SAO LUCAS 1,DO ORATORIO,1838,"",VILA INDEPENDENCIA,3220000,"",61585865177248,4,3,43,35,355030,N,"","",M,2021-12-01,-23.591014,-46.5513605,2021,12
3550309601384,9601384,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 719 PAULISTA II,AVENIDA PAULISTA,266,"",BELA VISTA,1310000,"",61412110089547,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5692528,-46.6463774,2021,12
3550309623736,9623736,"",3,1,DROGARIA SAO PAULO,DROGARIA SAO PAULO SUMARE IV,AV SUMARE,1267,1297,PERDIZES,5016110,"",61412110094702,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5403872,-46.6753308,2021,12
3550309750355,9750355,"",3,1,CARREFOUR COMERCIO E INDUSTRIA LTDA,DROGARIA CARREFOUR DNS,R NOSSA SENHORA DA LAPA,457,"",LAPA,5072000,"",45543915056721,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5235342,-46.70440139999999,2021,12
3550309602097,9602097,"",3,1,RAIA DROGASIL S A,DROGASIL CACHOEIRINHA 1,AV PARADA PINTO,310,"",VILA NOVA CACHOEIRIN,2611002,"",61585865114831,4,1,43,35,355030,N,"","",M,2021-12-01,-23.471268,-46.6659113,2021,12
3550309686975,9686975,"",3,1,RAIA DROGASIL S A,DROGASIL 3005 HIGIENOPOLIS 3,AVENIDA ANGELICA,1868,"",HIGIENOPOLIS,1228100,"",61585865220356,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5487329,-46.659436,2021,12
3550309686975,9686975,"",3,1,RAIA DROGASIL S A,DROGASIL 3005 HIGIENOPOLIS 3,AVENIDA ANGELICA,1868,"",HIGIENOPOLIS,1228100,"",61585865220356,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5487329,-46.659436,2021,12
3550309756981,9756981,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE EDGAR FACO,AVENIDA GENERAL EDGAR FACO,848,"",VILA PEREIRA CERCA,2924400,"",61549259008084,4,1,43,35,355030,N,"","",M,2021-12-01,-23.499074,-46.7063445,2021,12
3550309673415,9673415,"",3,1,SOU MAIS FARMA COMERCIAL LTDA,SOU MAIS FARMA,AV PEDROSO DE MORAIS,521,"",PINHEIROS,5419000,"",26246183000113,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5654792,-46.6904908,2021,12
3550309719660,9719660,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 1125,AV TUCURUVI,448,450,TUCURUVI,2304001,"",6626253112545,4,3,43,35,355030,N,"","",M,2021-12-01,-23.4801523,-46.6074643,2021,12
3550309719660,9719660,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 1125,AV TUCURUVI,448,450,TUCURUVI,2304001,"",6626253112545,4,3,43,35,355030,N,"","",M,2021-12-01,-23.4801523,-46.6074643,2021,12
3550309924744,9924744,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 017 SAUDE,RUA CARNEIRO DA CUNHA,47,"",SAUDE,4143010,"",61412110000902,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6137622,-46.637825,2021,12
3550309924760,9924760,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2048 ACLIMACAO III,RUA ALMEIDA TORRES,150,"",ACLIMACAO,1530010,"",61412110096241,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5681327,-46.6283695,2021,12
3550309687130,9687130,"",3,1,RAIA DROGASIL S A,DROGA RAIA 3040 TATUAPE 9,RUA TUIUTI,2229,"",TATUAPE,3307005,"",61585865218459,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5450591,-46.5743017,2021,12
3550309687130,9687130,"",3,1,RAIA DROGASIL S A,DROGA RAIA 3040 TATUAPE 9,RUA TUIUTI,2229,"",TATUAPE,3307005,"",61585865218459,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5450591,-46.5743017,2021,12
3550309602429,9602429,"",3,1,RAIA DROGASIL S A,RAIA MORUMBI B,MORUMBI,3600,"",MORUMBI,5606300,"",61585865176004,4,1,43,35,355030,S,"","",M,2021-12-01,-23.5973041,-46.708745,2021,12
3550309602429,9602429,"",3,1,RAIA DROGASIL S A,RAIA MORUMBI B,MORUMBI,3600,"",MORUMBI,5606300,"",61585865176004,4,1,43,35,355030,S,"","",M,2021-12-01,-23.5973041,-46.708745,2021,12
3550309602542,9602542,"",3,1,DIMED SA DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS FILIAL 802,AV EUROPA,352,"",JARDIM EUROPA,1446040,"",92665611045197,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5742447,-46.6774119,2021,12
3550309710418,9710418,"",3,1,DROGARIA MKM EIRELI EPP,FARMADIA TUDO PARA O DIABETES,RUA CUNHA GAGO,841,"",PINHEIROS,5421001,"",2043200000157,4,3,43,35,355030,N,"","",M,2021-12-01,-23.561896,-46.6943588,2021,12
3550307423934,7423934,33781055000135,3,3,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL V MARIANA,AVN JABAQUARA,1820,"",V MARIANA,4046300,"",33781055004475,4,3,43,35,355030,"","","",M,2021-12-01,-23.6202508,-46.6399403,2021,12
3550309719504,9719504,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 982,RUA ALEXANDRE DUMAS,1447,LOJA 1453 E 1457,CHACARA SANTO ANTONI,4717003,"",6626253098291,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6319288,-46.704975,2021,12
3550309924892,9924892,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP ITAIM BIBI D,RUA JOAO CACHOEIRA,394,"",ITAIM BIBI,4535001,"",61585865216243,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5837011,-46.6782422,2021,12
3550309756965,9756965,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE CACHOEIRINHA,PRACA MANUEL COSTA NEGREIROS,44,50,IMIRIM,2465500,"",61549259004330,4,1,43,35,355030,N,"","",M,2021-12-01,-23.4739383,-46.6673306,2021,12
3550309758607,9758607,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP JD MARAJOARA B,AVENIDA WASHINGTON LUIS,1330,"",SANTO AMARO,4662002,"",61585865217304,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6556697,-46.6926134,2021,12
3550307980833,7980833,"",3,1,HEMOMED INSTITUTO DE ONCOLOGIA E HEMATOLOGIA,HEMOMED ONCOLOGIA E HEMATOLOGIA,RUA ITATIARA,131,"",PACAEMBU,1242020,"",10475230000837,4,2,43,35,355030,N,"","",M,2021-12-01,-23.5456008,-46.6637585,2021,12
3550303553906,3553906,33781055000135,3,3,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL CAPELA DO SOCORRO,AV CARLOS OBERHUBER,394,"",VILA SAO JOSE,4836130,"",33781055004041,4,1,43,35,355030,"","","",M,2021-12-01,-23.7413636,-46.7091179,2021,12
3550303553914,3553914,"",3,1,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL LAPA,R GUAICURUS,1000,"",AGUA BRANCA,5033001,"",33781055003070,4,3,43,35,355030,"","","",M,2021-12-01,-23.5224163,-46.6957578,2021,12
3550303553892,3553892,33781055000135,3,3,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL IPIRANGA,AVDO CURSINO,1274,"",SAUDE,4132000,"",33781055004203,4,1,43,35,355030,"","","",M,2021-12-01,-23.6138429,-46.6175169,2021,12
3550306578640,6578640,46374500000194,3,3,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,FARMACIA MEDEX DR GERALDO BOURROUL,RUA MARTINS FONTES,208,"",CENTRO,1050000,"","",4,2,43,35,355030,N,"","",E,2021-12-01,-23.5488829,-46.6445242,2021,12
